brand,model,model_year,mileage,fuel_type,engine,transmission,ext_col,int_col,accident,price
lexus,gx 460 premium,2023,2533,gasoline,4.6l,manual,black,black,No,64900
audi,q7 3.0t premium plus,2014,96273,gasoline,3.0l,manual,silver,black,Yes,15495
cadillac,ct6 luxury,2020,22187,gasoline,3.6l,automatic,manhattan noir metallic,shara beige,Yes,45480
gmc,sierra 1500 sl crew cab,2009,137000,gasoline,4.8l,manual,red,black,No,20000
nissan,gt-r premium,2009,60747,gasoline,3.8l,manual,white,black,Yes,71999
dodge,ram 1500 st,2007,36500,gasoline,3.7l,manual,blue,gray,No,16000
ford,bronco outer banks,2021,19590,gasoline,2.7l,manual,blue,gray,No,54999
chevrolet,cruze lt,2012,194000,gasoline,1.4l,manual,gray,white,Yes,4900
lexus,gx 460 base,2020,48210,gasoline,4.6l,automatic,nebula gray pearl,rioja red,Yes,47449
bmw,750 i,2018,81500,gasoline,4.4l,manual,white,white,No,41250
ford,f-150 xlt,2021,77107,gasoline,3.5l,automatic,agate black metallic,black,Yes,39995
bmw,535 i xdrive,2015,58664,gasoline,3.0l,manual,blue,gray,Yes,20950
mitsubishi,montero limited,2004,145000,gasoline,3.8l,manual,silver,black,No,8950
lexus,ls 500 f sport,2018,15055,gasoline,3.5l,manual,white,black,No,59000
tesla,model s 85d,2015,67647,electric,3.5l,manual,blue,beige,No,28000
mazda,mx-5 miata shinsen,2003,46873,gasoline,1.8l,manual,gray,blue,No,11500
cadillac,escalade esv premium luxury,2021,53169,gasoline,6.2l,manual,black,black,No,81500
lexus,gx 460 premium,2022,35700,gasoline,4.6l,manual,silver,gray,Yes,51900
nissan,pathfinder platinum,2014,112600,gasoline,3.5l,manual,black,black,Yes,13000
gmc,yukon sle,2015,112552,gasoline,5.3l,automatic,onyx black,jet black,Yes,24440
bmw,m3 base,2003,127273,gasoline,3.2l,manual,silver,black,No,15000
lexus,is 250 base,2007,189887,gasoline,2.5l,manual,white,black,Yes,3995
bmw,640 i,2012,76465,gasoline,3.0l,manual,white,beige,Yes,22500
mitsubishi,eclipse spyder gt,2007,136400,gasoline,3.8l,manual,red,gray,Yes,6750
ford,thunderbird deluxe,2004,79635,gasoline,3.9l,manual,gray,black,No,13500
tesla,model y long range,2022,4665,electric,3.5l,automatic,silver,black,No,46598
buick,enclave 1xl,2011,170000,gasoline,3.6l,manual,gold,beige,Yes,4000
ford,f-150 xlt,2018,67650,gasoline,3.5l,manual,blue,gray,No,30000
lexus,es 350 base,2016,119850,gasoline,3.5l,manual,white,beige,No,19000
acura,tl type s,2008,116500,gasoline,3.5l,manual,red,black,No,15999
mercury,capri xr2,1993,120644,black,3.5l,manual,green,gray,No,4200
ford,transit connect xlt,2010,169802,gasoline,2.0l,automatic,frozen white,dark gray,No,9985
bmw,x3 m40i,2021,36905,gasoline,3.0l,manual,blue,beige,No,50000
jeep,gladiator willys,2022,8400,gasoline,3.6l,manual,black,black,Yes,47000
hummer,h2 base,2003,149961,gasoline,6.0l,manual,beige,beige,Yes,12500
mercedes-benz,c-class c 63 amg,2014,84500,gasoline,6.2l,manual,white,black,No,41500
mercedes-benz,g-class g 550 4matic,2016,96000,gasoline,4.0l,manual,blue,brown,No,65000
nissan,gt-r premium,2009,88000,gasoline,3.8l,manual,white,white,Yes,57000
acura,tlx a-spec,2020,32500,gasoline,2.4l,manual,white,red,No,32000
audi,a6 3.0t premium plus,2016,71280,gasoline,3.0l,manual,silver,black,No,22000
porsche,panamera 2,2011,37200,gasoline,3.6l,manual,black,beige,No,27500
saturn,sky red line,2008,94291,gasoline,2.0l,manual,white,black,No,14500
maserati,coupe cambiocorsa,2006,54082,gasoline,4.2l,manual,blue,beige,No,17000
volvo,xc90 recharge plug-in hybrid t8 inscription 7 passenger,2022,7800,plug-in hybrid,2.0l,manual,black,beige,No,66000
jeep,wrangler sport,2016,86250,gasoline,3.6l,manual,white,black,No,22000
bmw,x5 xdrive50i,2016,75479,gasoline,4.4l,manual,silver,black,No,27899
bmw,750 i,2017,24650,gasoline,4.4l,manual,silver,black,No,50000
volkswagen,golf r 4-door,2013,102750,gasoline,2.0l,manual,black,black,No,20000
alfa,romeo stelvio base,2018,50000,gasoline,2.0l,manual,brown,brown,No,27500
bmw,x5 xdrive35i,2017,72700,gasoline,3.0l,manual,gray,black,No,27499
bmw,x6 m base,2018,54293,gasoline,4.4l,manual,black,beige,Yes,49000
lexus,is 300 base,2018,16000,gasoline,3.5l,manual,blue,brown,Yes,30500
bmw,428 i,2014,71000,gasoline,2.0l,manual,white,black,Yes,16700
bmw,x5 xdrive40i,2019,60000,gasoline,3.0l,manual,white,beige,No,36500
porsche,boxster base,1998,75539,gasoline,2.5l,manual,blue,beige,No,11995
alfa,romeo giulia base,2017,36000,gasoline,2.0l,manual,white,red,No,21000
mercedes-benz,c-class c 300,2019,76422,gasoline,3.5l,automatic,black,black,No,28998
nissan,370z nismo tech,2016,42600,gasoline,3.7l,manual,red,black,Yes,31950
chevrolet,suburban lt,2017,98888,gasoline,6.0l,manual,white,black,Yes,29000
ford,fusion hybrid se,2019,64532,hybrid,2.0l,manual,silver,gray,Yes,19395
bmw,x3 xdrive35i,2011,75500,gasoline,3.0l,manual,white,black,No,12975
buick,envision preferred,2019,32000,gasoline,2.5l,manual,black,beige,No,27000
buick,envision essence,2019,47839,gasoline,2.5l,automatic,summit white,ebony,No,24991
porsche,cayenne gts,2013,98413,gasoline,4.8l,manual,green,black,Yes,34900
audi,rs 5 2.9t,2022,9628,gasoline,2.9l,manual,white,black,No,78500
jaguar,xk8 base,1999,15000,gasoline,4.0l,manual,green,beige,No,16370
honda,pilot black edition,2022,22564,gasoline,3.5l,automatic,platinum white pearl,black,No,44998
lexus,rx 350 crafted line f sport,2015,110000,gasoline,3.5l,manual,white,black,No,28000
toyota,4runner limited,2004,186117,gasoline,4.0l,manual,black,beige,No,13000
jeep,wrangler sport,2002,103500,gasoline,4.0l,manual,yellow,gray,No,12500
cadillac,ct6-v 4.2l blackwing twin turbo,2019,8074,gasoline,4.2l,automatic,manhattan noir metallic,jet black,No,76700
bmw,m3 base,2011,43000,gasoline,4.0l,manual,black,black,No,50900
bmw,750 i,2015,70700,gasoline,4.4l,manual,blue,black,Yes,23000
chevrolet,trailblazer rs,2022,42479,gasoline,1.3l,automatic,mosaic black metallic,jet black,No,28495
audi,sq5 3.0t premium plus,2019,22300,gasoline,3.0l,manual,blue,gray,No,38999
ford,expedition el limited,2017,104000,gasoline,3.5l,manual,black,black,Yes,19995
ford,bronco sport base,2022,13865,gasoline,1.5l,automatic,shadow black,ebony,No,29182
bmw,m4 competition xdrive,2022,15882,gasoline,3.0l,manual,red,silver,No,84995
mercedes-benz,amg glc 43 amg glc 43,2021,10483,gasoline,3.5l,automatic,graphite grey metallic,black w/red stitching,No,60998
chrysler,200 c,2015,44000,e85 flex fuel,3.6l,manual,white,black,Yes,12700
hummer,h2 base,2003,109000,gasoline,6.0l,manual,beige,beige,No,17500
bmw,m4 base,2020,31350,gasoline,3.0l,manual,gray,orange,No,62450
audi,q8 55 premium plus,2021,30000,hybrid,3.0l,manual,black,black,No,62000
land,rover range rover hse,2012,66500,gasoline,5.0l,manual,silver,black,No,19950
nissan,frontier sv,2012,96600,gasoline,4.0l,manual,beige,black,Yes,17000
audi,s4 3.0t premium plus,2013,91877,gasoline,3.0l,manual,black,red,Yes,24000
ford,expedition max limited,2018,45578,gasoline,3.5l,manual,white,black,No,45023
bmw,228 i,2015,54000,gasoline,2.0l,manual,black,red,Yes,19996
land,rover range rover sport hst mhev,2020,52000,hybrid,3.0l,manual,gray,black,No,55000
mercedes-benz,e-class amg e 53,2020,23044,hybrid,3.5l,automatic,emerald green metallic,black/saddle brown,No,72598
porsche,911 carrera,2008,132500,gasoline,3.6l,manual,black,black,No,35000
mercedes-benz,sl-class sl63 amg roadster,2009,31370,gasoline,6.3l,manual,white,brown,No,65700
chrysler,sebring lx,2008,67303,gasoline,2.4l,manual,blue,blue,No,4900
ford,bronco outer banks,2023,16500,gasoline,2.3l,manual,blue,gray,No,54000
toyota,tacoma trd pro,2018,28800,gasoline,3.5l,manual,black,black,No,42900
ram,promaster 2500 high roof,2019,88000,gasoline,3.6l,manual,white,black,Yes,39900
ford,shelby gt350 base,2018,18515,gasoline,5.2l,manual,white,black,Yes,60867
tesla,model 3 performance,2018,92813,electric,3.5l,manual,red,black,No,30499
volvo,xc60 t6 inscription,2019,58600,gasoline,2.0l,manual,white,white,Yes,29000
lexus,ls 460 crafted line,2015,74500,gasoline,4.6l,manual,white,red,No,33900
tesla,model s 100d,2018,33500,electric,3.5l,manual,gray,black,No,51900
cadillac,xt6 premium luxury awd,2023,222,gasoline,3.6l,manual,white,black,No,69000
chevrolet,avalanche 1500 ltz,2007,75124,e85 flex fuel,5.3l,manual,red,gray,No,16499
chevrolet,corvette grand sport,2013,15500,gasoline,6.2l,manual,white,blue,No,45000
audi,q8 55 premium,2020,34300,hybrid,3.0l,manual,gray,brown,No,52500
honda,odyssey elite,2019,82000,gasoline,3.5l,manual,silver,black,No,32471
acura,tlx,2023,3389,gasoline,3.5l,automatic,platinum white pearl,black,No,38598
cadillac,sts v6,2005,96000,gasoline,3.6l,manual,beige,brown,Yes,4999
dodge,charger r/t,2021,7751,gasoline,5.7l,manual,black,black,No,41950
audi,rs 7 4.0t performance prestige,2017,66250,gasoline,4.0l,manual,gray,gray,Yes,59200
lexus,ct 200h premium,2012,109000,hybrid,1.8l,manual,white,black,Yes,14945
hyundai,genesis coupe 3.8 base,2015,60000,gasoline,3.8l,manual,black,black,No,17000
tesla,model s performance,2020,14700,electric,3.5l,manual,gray,black,No,63000
mercedes-benz,e-class e 350 4matic,2022,9006,gasoline,2.0l,manual,black,black,No,56999
toyota,gr86 base,2022,13400,gasoline,2.4l,manual,silver,black,No,33499
porsche,macan s,2020,28570,gasoline,3.5l,automatic,white,black,No,55998
dodge,durango srt,2018,78000,gasoline,6.4l,manual,white,black,Yes,44700
lexus,lx 570 base,2013,134000,gasoline,5.7l,manual,gray,black,Yes,29995
kia,optima hybrid ex,2013,104994,hybrid,2.4l,manual,black,beige,No,9000
alfa,romeo giulia base,2020,30000,gasoline,2.0l,manual,black,black,No,28900
toyota,sequoia limited,2017,67000,e85 flex fuel,5.7l,manual,silver,gray,No,37999
kia,k5 ex,2021,8263,gasoline,1.6l,manual,gray,white,No,29000
ram,1500 big horn,2021,35003,gasoline,5.7l,automatic,bright white clearcoat,diesel gray / black,No,40999
chevrolet,corvette base,2008,80000,gasoline,6.2l,manual,red,beige,No,31000
jaguar,f-type s,2014,74595,gasoline,5.0l,manual,green,black,Yes,32450
audi,a7 3.0t prestige,2013,87066,gasoline,3.0l,manual,silver,black,No,20999
audi,q8 3.0t prestige,2019,38360,gasoline,3.0l,automatic,orca black metallic,black,No,49936
kia,telluride sx,2020,38000,gasoline,3.8l,manual,green,beige,No,41999
toyota,camry hybrid xle,2018,69641,hybrid,2.5l,manual,white,black,Yes,23995
toyota,gr86 premium,2022,1275,gasoline,2.4l,manual,blue,black,No,47999
bmw,m3 base,2001,60000,gasoline,3.2l,manual,black,gray,No,25000
jeep,wrangler rubicon,2014,99450,gasoline,3.6l,manual,gray,black,No,21000
toyota,tundra hybrid capstone,2023,200,hybrid,3.4l,manual,blue,white,No,82500
porsche,panamera 4 edition,2016,68000,gasoline,3.6l,manual,gray,black,Yes,32950
gmc,sierra 3500 denali,2019,73091,diesel,6.6l,manual,white,black,Yes,58500
kia,niro plug-in hybrid ex,2023,9400,plug-in hybrid,1.6l,manual,black,black,No,31500
porsche,cayenne base,2014,117697,gasoline,3.6l,manual,black,black,Yes,16975
mercedes-benz,s-class s 65 amg,2015,95428,gasoline,6.0l,manual,silver,silver,No,55000
lexus,gx 460 premium,2017,116300,gasoline,4.6l,manual,gray,beige,No,31950
acura,mdx sport hybrid 3.0l w/technology package,2019,56778,hybrid,3.0l,manual,black,black,No,41899
audi,q5 s line premium plus,2023,5682,hybrid,3.5l,automatic,chronos gray,gray,No,48698
bmw,530 i,2017,37000,gasoline,2.0l,manual,gray,black,No,31000
kia,forte koup ex,2015,103748,gasoline,2.0l,manual,gray,gray,No,8500
toyota,sequoia limited,2005,86000,gasoline,4.7l,manual,silver,black,No,22500
land,rover lr4 hse,2013,125900,gasoline,5.0l,manual,black,beige,No,21000
nissan,titan sv,2023,6200,gasoline,5.6l,manual,black,gray,No,48000
ford,f-250 lariat,2019,85000,diesel,6.7l,manual,black,black,Yes,52500
mercedes-benz,amg gt amg gt,2017,19324,gasoline,4.0l,manual,gray,beige,No,75000
cadillac,escalade platinum,2018,49273,gasoline,6.2l,manual,red,black,No,54000
tesla,model 3 standard range plus,2019,42094,electric,3.5l,manual,white,white,No,32000
bmw,m3 base,2017,44000,gasoline,3.0l,manual,blue,black,No,55000
chevrolet,cruze lt,2012,148377,gasoline,1.4l,manual,blue,black,Yes,5500
dodge,challenger srt8,2010,70000,gasoline,6.1l,manual,orange,black,No,22000
mercedes-benz,sprinter 2500,2016,143290,diesel,2.1l,manual,white,black,No,33490
ford,f-350 platinum,2019,69205,diesel,6.7l,manual,white,black,No,73500
chevrolet,tahoe ltz,2015,123500,gasoline,5.3l,manual,white,brown,No,25650
audi,q7 3.0t prestige,2018,70773,gasoline,3.0l,manual,white,black,No,30950
jeep,patriot latitude,2015,109000,gasoline,2.0l,manual,gray,gray,Yes,7599
infiniti,qx70 base,2014,71097,gasoline,3.7l,manual,black,black,No,18995
bmw,x5 xdrive35i,2013,76309,gasoline,3.0l,manual,silver,black,Yes,12000
tesla,model 3,2018,26609,electric,3.5l,automatic,gray,black,No,36998
nissan,240sx base,1996,160490,black,3.5l,manual,gray,black,No,15500
cadillac,ats 2.5l,2014,80400,gasoline,2.5l,manual,silver,black,Yes,15000
toyota,rav4 base,2010,123620,gasoline,2.5l,manual,black,black,Yes,9900
acura,tsx technology,2011,187883,gasoline,2.4l,manual,red,beige,No,5500
honda,civic sport,2022,25420,gasoline,2.0l,manual,red,gray,No,24500
bmw,m3 base,2011,129999,gasoline,4.0l,manual,white,black,No,29999
bmw,m3 base,2008,41048,gasoline,4.0l,manual,gray,beige,No,38490
nissan,cube 1.8 s,2010,72500,gasoline,1.8l,manual,brown,black,No,6750
ram,promaster 3500 tradesman,2014,143390,gasoline,3.6l,manual,white,black,No,13000
acura,rdx base,2018,68425,gasoline,3.5l,manual,gray,black,Yes,23500
toyota,4runner limited,2018,95000,gasoline,4.0l,manual,silver,brown,No,33000
ram,1500 limited,2019,29000,gasoline,5.7l,manual,gray,black,Yes,49500
chevrolet,corvette base,2003,145000,gasoline,5.7l,manual,blue,black,No,22000
land,rover defender 110 se,2020,29700,hybrid,3.0l,manual,green,black,Yes,68000
jeep,grand cherokee laredo,2011,98658,gasoline,5.7l,manual,white,gray,No,14995
volvo,s80 t6,2009,97615,gasoline,3.0l,manual,black,gray,No,10500
porsche,cayenne s,2014,36000,gasoline,4.8l,manual,black,beige,No,37000
mazda,cx-30 select,2021,61874,gasoline,2.5l,automatic,jet black mica,black,No,22389
chrysler,town & country touring,2012,74582,e85 flex fuel,3.6l,manual,black,black,No,8500
infiniti,fx37 base,2013,51500,gasoline,3.7l,manual,gray,black,No,23900
toyota,fj cruiser base,2007,193827,gasoline,4.0l,manual,silver,black,No,14950
chevrolet,silverado 1500 lt,2019,53433,gasoline,5.3l,manual,blue,gray,No,36950
mercedes-benz,c-class c 63 amg,2012,103000,gasoline,6.3l,manual,silver,black,Yes,40000
bmw,428 gran coupe i xdrive,2016,59000,gasoline,2.0l,manual,black,brown,Yes,20999
lexus,gx 460 premium,2017,82000,gasoline,4.6l,manual,gray,brown,No,32900
porsche,panamera edition,2016,60000,gasoline,3.6l,manual,gray,black,No,45000
cadillac,escalade esv platinum,2017,93971,gasoline,6.2l,manual,white,beige,No,47000
lexus,is 350 base,2015,62600,gasoline,3.5l,manual,gray,red,No,27500
mercedes-benz,e-class e 350 4matic,2014,84450,gasoline,3.5l,manual,gray,beige,No,19000
audi,q5 s line premium,2022,18099,hybrid,3.5l,automatic,daytona gray,gray,No,40798
mercedes-benz,e-class e 350 4matic,2014,76500,gasoline,3.5l,manual,silver,black,No,17999
chevrolet,camaro 1lt,2017,74000,gasoline,2.0l,manual,yellow,black,No,19800
ram,1500 laramie,2022,15607,gasoline,5.7l,automatic,billet silver metallic clearcoat,black,No,45999
chevrolet,silverado 1500 1lz,2014,111095,e85 flex fuel,5.3l,manual,white,black,Yes,26000
toyota,camry solara sle,2007,37216,gasoline,3.3l,manual,red,beige,Yes,14995
jaguar,f-type s,2015,25786,gasoline,3.0l,manual,blue,gray,No,38500
jeep,gladiator sport,2021,15520,gasoline,3.6l,automatic,sting gray clearcoat,black,No,40459
ram,1500 big horn,2021,49583,gasoline,5.7l,automatic,billet silver metallic clearcoat,black,No,42816
porsche,cayenne diesel,2015,97300,diesel,3.0l,manual,black,black,No,29995
chevrolet,camaro base,2002,89000,gasoline,3.8l,manual,silver,black,No,10400
porsche,cayenne s,2015,52111,gasoline,3.6l,manual,black,black,Yes,37500
dodge,challenger r/t scat pack,2019,75800,gasoline,3.5l,automatic,gray,black,No,35998
lexus,es 350 base,2010,113500,gasoline,3.5l,manual,red,beige,Yes,11000
audi,q3 2.0t premium plus,2015,155382,gasoline,2.0l,manual,brown,gray,Yes,13500
mercedes-benz,e-class e 550,2016,49643,gasoline,4.7l,manual,white,black,Yes,33995
bmw,650 i xdrive,2015,76474,gasoline,4.4l,manual,white,black,No,32000
porsche,cayman base,2016,10431,gasoline,2.7l,manual,red,black,No,50999
infiniti,fx50 base,2009,190120,gasoline,5.0l,manual,gray,black,Yes,12500
ford,f-150 xlt,2020,92000,gasoline,3.5l,manual,gray,black,No,29999
chevrolet,camaro 2lt,2017,24000,gasoline,3.6l,manual,yellow,black,No,32000
ram,1500 big horn,2020,25396,gasoline,5.7l,automatic,maximum steel metallic,black,No,43250
chevrolet,silverado 2500 h/d,2001,167000,gasoline,6.0l,manual,white,gray,Yes,6500
ram,1500 laramie,2022,18645,gasoline,5.7l,automatic,diamond black,black,No,49700
ford,mustang v6,2016,54000,gasoline,3.7l,manual,white,black,No,23999
hyundai,accent gl,2003,83000,gasoline,1.6l,manual,blue,gray,No,2900
audi,q5 s line premium plus,2022,10071,hybrid,3.5l,automatic,mythos black metallic,black,No,40598
ford,f-150 xlt,2021,43329,gasoline,3.5l,automatic,carbonized gray metallic,black,No,43642
lexus,rc f base,2015,51400,gasoline,5.0l,manual,silver,gray,No,43000
chevrolet,suburban 1500 lt,2015,153800,e85 flex fuel,5.3l,manual,silver,black,Yes,23000
dodge,viper srt-10,2003,10800,gasoline,8.3l,manual,silver,black,No,65499
ram,1500 laramie,2020,10458,gasoline,5.7l,automatic,delmonico red pearlcoat,black,No,48815
bmw,328 i,2014,84709,gasoline,2.0l,manual,silver,gray,No,13800
mercedes-benz,amg c 43 amg c 43 4matic,2019,33500,gasoline,3.0l,manual,red,black,No,45770
bmw,m4 base,2015,98000,gasoline,3.0l,manual,black,orange,No,32999
bmw,750 i,2008,94653,gasoline,4.8l,manual,green,green,Yes,7300
ford,expedition limited,2023,9281,gasoline,3.5l,manual,black,black,No,85000
chevrolet,traverse premier,2023,11806,gasoline,3.6l,manual,white,black,No,47000
mercedes-benz,e-class d 2.5 turbo,1993,70015,black,3.5l,manual,gray,gray,No,22500
cadillac,escalade platinum,2020,48613,gasoline,6.2l,manual,black,black,Yes,61500
ram,3500 tradesman,2023,2990,diesel,6.7l,manual,white,black,Yes,69900
audi,tt 1.8l,2005,124747,gasoline,1.8l,manual,silver,black,No,6900
ram,1500 big horn,2021,24000,hybrid,5.7l,manual,silver,black,No,42000
mazda,cx-7 sport,2009,113000,gasoline,2.3l,manual,gray,black,No,5499
infiniti,qx60 base,2017,89106,gasoline,3.5l,manual,white,beige,No,18000
ford,f-250 platinum,2017,22000,e85 flex fuel,6.2l,manual,beige,black,Yes,53000
jeep,compass limited,2022,20472,gasoline,2.4l,automatic,red,black,No,28298
infiniti,qx80 sensory,2023,8600,gasoline,5.6l,manual,black,brown,Yes,78990
chevrolet,silverado 1500 limited lt trail boss,2022,4753,gasoline,5.3l,manual,white,black,No,57000
hyundai,genesis coupe 2.0t,2010,65000,gasoline,2.0l,manual,gray,black,Yes,8900
chevrolet,camaro 1ss,2021,15000,gasoline,6.2l,manual,blue,gray,No,43500
audi,a6 3.0 tdi premium plus,2014,42400,diesel,3.0l,manual,silver,black,No,26500
land,rover defender s,2023,15840,gasoline,2.0l,manual,white,black,No,69900
porsche,cayenne s,2016,76200,gasoline,3.6l,manual,gray,beige,No,42000
chevrolet,suburban premier,2019,105667,gasoline,5.3l,manual,black,beige,No,39000
chevrolet,suburban premier,2019,51338,gasoline,5.3l,manual,white,black,No,49900
